AdjSalePrice,GrLivArea,QualScore,HouseAge,GarageScore,AllBaths,RoomScore,Details,Impress,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,Location,Fundamentals
363821.7161097257,1856,16704,0.0,2502.0,3.0,192,340,32,0.0,0.0,0.0,0.0,1.0,StoneBr_RLY,C_Str_Fund
178923.69077306733,1596,11172,1.0,1220.0,3.0,108,328,40,1.0,0.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
351800.76807980053,3447,27576,52.33333333333333,3042.0,4.0,319,256,15,0.0,0.0,1.0,0.0,0.0,Crawfor_RLY,B_Mid_Fund
128151.32169576058,1601,8005,40.33333333333333,300.0,2.0,114,246,21,0.0,0.0,1.0,0.0,0.0,Sawyer_RLY,B_Mid_Fund
120498.68827930176,1200,6000,45.666666666666664,240.0,1.0,54,246,15,0.0,0.0,1.0,0.0,0.0,Edwards_RLY,B_Mid_Fund
146214.86284289276,1424,7120,31.0,2484.0,3.0,98,246,12,0.0,1.0,0.0,0.0,0.0,Gilbert_RLN,B_Mid_Fund
83285.44139650873,1406,8436,78.0,0.0,1.0,84,244,15,0.0,0.0,1.0,0.0,0.0,IDOTRR_RMN,A_Wk_Fund
271687.0324189526,2448,17136,32.0,882.0,4.0,252,254,30,1.0,0.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
128771.37157107232,907,4535,30.999999999999996,343.0,1.0,10,246,24,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,B_Mid_Fund
146165.78553615962,1984,11904,73.66666666666666,792.0,2.0,200,246,30,0.0,0.0,1.0,0.0,0.0,OldTown_RMY,C_Str_Fund
120001.24688279301,1342,6710,55.99999999999999,256.0,2.0,84,246,24,0.0,1.0,0.0,0.0,0.0,Edwards_RLY,B_Mid_Fund
169817.0822942643,2126,10630,42.0,1076.0,4.0,189,246,30,0.0,0.0,0.0,1.0,0.0,ClearCr_RLY,C_Str_Fund
164364.6408977556,1190,8330,2.0,1156.0,3.0,45,328,32,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
133788.02992518703,1004,6024,29.0,1008.0,2.0,16,246,15,1.0,0.0,0.0,0.0,0.0,Mitchel_RLY,B_Mid_Fund
128255.86034912718,1224,6120,34.0,1152.0,2.0,63,252,24,1.0,0.0,0.0,0.0,0.0,Mitchel_RLY,B_Mid_Fund
183641.89526184538,2267,13602,6.999999999999999,780.0,3.0,216,334,40,0.0,0.0,0.0,1.0,0.0,Gilbert_RLY,C_Str_Fund
255703.15211970074,2524,20192,27.999999999999996,1084.0,4.0,252,336,32,0.0,0.0,0.0,1.0,0.0,NWAmes_RLY,C_Str_Fund
126558.4987531172,1456,8736,32.0,880.0,3.0,90,252,12,0.0,0.0,0.0,1.0,0.0,NPkVill_RLY,B_Mid_Fund
273794.5137157107,1638,14742,8.0,990.0,3.0,95,336,36,0.0,0.0,1.0,0.0,0.0,Somerst_FVY,C_Str_Fund
167061.34663341646,1797,8985,49.0,2889.0,2.0,161,252,24,1.0,0.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
127717.90523690771,941,4705,39.0,288.0,1.0,18,248,24,1.0,0.0,0.0,0.0,0.0,Sawyer_RLY,B_Mid_Fund
159452.9326683292,1536,7680,2.0,800.0,3.0,102,328,40,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
172111.9077306733,1472,10304,29.0,1176.0,3.0,90,252,21,0.0,0.0,0.0,1.0,0.0,NWAmes_RLY,B_Mid_Fund
128021.14713216957,816,4080,49.0,308.0,2.0,0,246,24,1.0,0.0,0.0,0.0,0.0,NAmes_RLY,A_Wk_Fund
217684.98753117208,1949,13643,16.666666666666664,1148.0,4.0,200,334,40,0.0,0.0,0.0,0.0,1.0,SawyerW_RLY,C_Str_Fund
124060.34912718204,1365,6825,33.0,880.0,2.0,91,252,12,1.0,0.0,0.0,0.0,0.0,BrDale_RMY,B_Mid_Fund
178668.20947630922,2022,14154,30.999999999999996,1010.0,3.0,208,252,30,0.0,0.0,1.0,0.0,0.0,ClearCr_RLY,B_Mid_Fund
152226.15710723193,1110,5550,30.999999999999996,1204.0,2.0,28,254,18,0.0,0.0,0.0,1.0,0.0,Mitchel_RLY,C_Str_Fund
142971.072319202,1052,6312,39.0,880.0,2.0,30,246,21,0.0,0.0,0.0,0.0,1.0,ClearCr_RLY,B_Mid_Fund
124765.58603491272,1012,6072,30.999999999999996,0.0,4.0,16,246,15,1.0,0.0,0.0,0.0,0.0,Edwards_RLY,B_Mid_Fund
136417.91521197007,2020,10100,30.0,1260.0,2.0,260,252,15,0.0,1.0,0.0,0.0,0.0,SawyerW_RHY,B_Mid_Fund
157729.3765586035,1645,9870,39.0,882.0,3.0,140,246,30,0.0,0.0,0.0,0.0,1.0,NWAmes_RLY,B_Mid_Fund
208753.99999999997,1753,12271,8.666666666666666,1068.0,4.0,154,330,40,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
238652.76807980047,2061,14427,13.666666666666664,1294.0,4.0,182,334,40,0.0,0.0,0.0,1.0,0.0,NoRidge_RLY,C_Str_Fund
75293.49127182044,1152,4608,52.99999999999999,0.0,2.0,48,246,15,0.0,0.0,1.0,0.0,0.0,Edwards_RLN,A_Wk_Fund
157128.21945137158,1968,9840,39.0,1060.0,4.0,175,248,30,0.0,0.0,1.0,0.0,0.0,Mitchel_RLY,B_Mid_Fund
32034.544638403986,720,2880,79.0,0.0,1.0,0,246,6,0.0,0.0,0.0,1.0,0.0,IDOTRR_C (all)N,A_Wk_Fund
190915.21197007483,1948,13636,1.6666666666666665,868.0,3.0,200,336,40,1.0,0.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
346695.6639800499,2334,21006,0.6666666666666666,2253.0,3.0,280,418,50,0.0,0.0,0.0,0.0,1.0,NridgHt_RLY,C_Str_Fund
159679.4264339152,1509,9054,19.666666666666664,1200.0,3.0,80,332,28,0.0,0.0,1.0,0.0,0.0,Timber_RLY,B_Mid_Fund
116260.75561097257,1072,5360,75.66666666666666,5920.0,2.0,30,246,6,0.0,0.0,0.0,1.0,0.0,BrkSide_RMP,B_Mid_Fund
118173.88528678304,1889,13223,83.66666666666666,308.0,2.0,216,174,8,0.0,1.0,0.0,0.0,0.0,OldTown_RMN,A_Wk_Fund
202376.55860349128,1664,11648,26.666666666666664,1326.0,3.0,140,254,24,0.0,1.0,0.0,0.0,0.0,NWAmes_RLY,B_Mid_Fund
131117.20698254363,796,3980,36.0,0.0,2.0,0,246,18,0.0,1.0,0.0,0.0,0.0,Mitchel_RLY,B_Mid_Fund
140031.9800498753,1374,8244,43.0,286.0,2.0,91,252,24,0.0,1.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
120600.44887780548,2350,11750,74.66666666666666,786.0,2.0,280,246,12,0.0,0.0,1.0,0.0,0.0,OldTown_RMY,A_Wk_Fund
96643.79551122195,1836,9180,91.33333333333333,288.0,2.0,168,246,18,0.0,0.0,1.0,0.0,0.0,IDOTRR_I (all)N,B_Mid_Fund
195532.93765586033,1630,11410,8.666666666666666,902.0,2.0,114,334,32,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,C_Str_Fund
102046.5336658354,924,4620,33.0,280.0,1.0,15,246,24,0.0,0.0,1.0,0.0,0.0,CollgCr_RLY,B_Mid_Fund
121273.82543640897,1039,5195,45.0,1008.0,3.0,30,246,12,0.0,0.0,0.0,0.0,1.0,Sawyer_RLY,C_Str_Fund
266375.5610972569,2439,19512,6.0,1120.0,4.0,196,334,40,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
152629.79551122192,1700,8500,51.0,894.0,3.0,126,256,24,0.0,0.0,0.0,0.0,1.0,NAmes_RLY,B_Mid_Fund
281755.61097256857,2526,20208,12.0,2532.0,4.0,224,334,40,1.0,0.0,0.0,0.0,0.0,NoRidge_RLY,C_Str_Fund
114993.69576059851,919,5514,58.0,195.0,2.0,15,246,6,0.0,0.0,1.0,0.0,0.0,IDOTRR_RMP,B_Mid_Fund
113879.62094763093,1040,5200,33.0,998.0,1.0,30,246,27,0.0,0.0,1.0,0.0,0.0,MeadowV_RMY,C_Str_Fund
295057.55610972573,3222,22554,20.0,1782.0,4.0,319,254,30,0.0,0.0,0.0,0.0,1.0,SawyerW_RLY,C_Str_Fund
390046.1346633416,1978,17802,2.0,2760.0,3.0,175,418,40,0.0,0.0,0.0,1.0,0.0,Timber_RLY,C_Str_Fund
92138.97007481298,789,3945,73.0,200.0,1.0,0,246,9,0.0,1.0,0.0,0.0,0.0,Crawfor_RLY,A_Wk_Fund
84856.93067331672,784,3136,52.99999999999999,0.0,2.0,0,246,12,0.0,0.0,1.0,0.0,0.0,Edwards_RLY,A_Wk_Fund
249661.64588528677,1838,14704,1.6666666666666665,1048.0,3.0,168,336,32,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,C_Str_Fund
148344.24799999996,1128,6768,43.0,960.0,2.0,42,252,24,0.0,1.0,0.0,0.0,0.0,Gilbert_RLP,B_Mid_Fund
200524.51371571072,1716,10296,1.0,1230.0,3.0,147,328,40,1.0,0.0,0.0,0.0,0.0,Somerst_FVY,C_Str_Fund
563926.3993915212,2364,21276,0.6666666666666666,2460.0,4.0,308,418,40,0.0,0.0,0.0,0.0,1.0,NridgHt_RLY,C_Str_Fund
146023.74064837905,1750,10500,52.99999999999999,423.0,3.0,154,246,15,0.0,0.0,1.0,0.0,0.0,Mitchel_RLY,B_Mid_Fund
71744.04987531173,1192,5960,79.0,189.0,1.0,54,246,18,0.0,0.0,0.0,1.0,0.0,IDOTRR_RMN,A_Wk_Fund
186334.370074813,1820,12740,35.33333333333333,984.0,3.0,184,256,30,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
179820.02244389028,1594,11158,5.0,868.0,3.0,126,336,40,0.0,0.0,0.0,1.0,0.0,Gilbert_RLY,C_Str_Fund
131220.87224438903,2240,11200,30.0,1056.0,2.0,324,246,15,0.0,0.0,0.0,1.0,0.0,SawyerW_RLY,B_Mid_Fund
99140.19950124687,827,4135,37.666666666666664,392.0,1.0,5,248,24,0.0,0.0,0.0,0.0,1.0,NAmes_RLY,B_Mid_Fund
202502.9251870324,1369,9583,0.0,1210.0,2.0,65,328,32,0.0,1.0,0.0,0.0,0.0,Somerst_RLY,C_Str_Fund
278767.5396508728,1874,14992,0.6666666666666666,2640.0,4.0,192,336,40,0.0,0.0,1.0,0.0,0.0,Somerst_RLY,C_Str_Fund
111617.52618453866,960,4800,54.0,330.0,2.0,15,246,24,0.0,0.0,0.0,1.0,0.0,NAmes_RLY,B_Mid_Fund
148704.68827930174,1204,7224,11.0,824.0,3.0,45,246,27,0.0,0.0,0.0,1.0,0.0,Mitchel_RMY,C_Str_Fund
246384.03990024937,2784,19488,27.999999999999996,1128.0,5.0,348,254,30,1.0,0.0,0.0,0.0,0.0,NWAmes_RLY,B_Mid_Fund
312290.2743142145,1714,15426,1.0,1034.0,3.0,147,336,36,1.0,0.0,0.0,0.0,0.0,StoneBr_RLY,C_Str_Fund
238661.84538653365,1530,10710,4.0,860.0,3.0,119,336,32,0.0,0.0,0.0,1.0,0.0,StoneBr_RLY,C_Str_Fund
142971.072319202,788,6304,30.0,968.0,2.0,0,334,36,0.0,0.0,0.0,0.0,1.0,Greens_RLY,B_Mid_Fund
111667.63092269326,1073,5365,41.0,270.0,1.0,36,246,24,0.0,0.0,1.0,0.0,0.0,Sawyer_RLY,B_Mid_Fund
145923.1421446384,1114,7798,4.666666666666666,1152.0,2.0,42,328,32,0.0,0.0,0.0,1.0,0.0,SawyerW_RLY,C_Str_Fund
110994.51371571072,1310,7860,73.33333333333333,398.0,2.0,66,246,15,1.0,0.0,0.0,0.0,0.0,OldTown_RLY,B_Mid_Fund
215786.60349127185,1479,10353,4.0,1116.0,3.0,112,328,32,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
296596.54862842895,1808,16272,1.0,2550.0,3.0,161,418,40,0.0,0.0,0.0,1.0,0.0,NridgHt_RLY,C_Str_Fund
91887.57157107232,864,4320,77.66666666666666,0.0,1.0,4,246,6,0.0,0.0,0.0,1.0,0.0,Edwards_RLY,C_Str_Fund
250337.8952618454,1468,8808,5.0,1056.0,3.0,90,336,32,0.0,0.0,0.0,0.0,1.0,Somerst_FVY,C_Str_Fund
346543.1172069825,1746,15714,2.6666666666666665,2274.0,3.0,154,418,40,0.0,0.0,0.0,1.0,0.0,Gilbert_RLY,C_Str_Fund
120248.85286783041,2016,10080,86.66666666666667,1152.0,1.0,182,332,24,0.0,0.0,0.0,1.0,0.0,SawyerW_RLP,C_Str_Fund
122319.20199501247,1482,5928,47.33333333333333,1218.0,3.0,96,254,24,1.0,0.0,0.0,0.0,0.0,Edwards_RLY,B_Mid_Fund
142002.49376558603,1141,6846,1.0,968.0,2.0,48,326,32,1.0,0.0,0.0,0.0,0.0,SawyerW_RLY,C_Str_Fund
261223.94014962594,1939,15512,0.0,3159.0,3.0,200,336,40,1.0,0.0,0.0,0.0,0.0,Somerst_FVY,C_Str_Fund
140865.3366583541,894,4470,32.0,880.0,2.0,10,250,24,1.0,0.0,0.0,0.0,0.0,Sawyer_RLY,B_Mid_Fund
147731.8703241895,894,4470,34.0,1104.0,2.0,10,246,24,1.0,0.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
131162.09476309226,1192,4768,56.666666666666664,0.0,2.0,54,246,15,1.0,0.0,0.0,0.0,0.0,NAmes_RLY,A_Wk_Fund
236260.54862842892,1844,14752,3.6666666666666665,1240.0,3.0,168,336,32,0.0,0.0,0.0,1.0,0.0,SawyerW_RLY,C_Str_Fund
564851.9884937657,2338,21042,0.6666666666666666,3330.0,4.0,224,416,40,0.0,1.0,0.0,0.0,0.0,StoneBr_RLY,C_Str_Fund
169727.58399999997,1314,7884,1.0,880.0,2.0,66,336,32,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
371359.8802992518,1419,11352,0.0,1134.0,3.0,98,336,32,0.0,1.0,0.0,0.0,0.0,StoneBr_RLY,C_Str_Fund
123496.38403990025,1656,8280,35.0,1012.0,2.0,160,246,15,0.0,0.0,1.0,0.0,0.0,NWAmes_RLY,B_Mid_Fund
147830.42394014963,1921,11526,42.0,1152.0,2.0,200,246,15,1.0,0.0,0.0,0.0,0.0,Sawyer_RLY,B_Mid_Fund
171485.50623441397,1212,7272,1.0,920.0,2.0,54,248,24,0.0,0.0,0.0,0.0,1.0,Edwards_RLY,C_Str_Fund
197354.98753117205,1602,9612,24.333333333333332,1058.0,3.0,152,334,32,0.0,0.0,0.0,1.0,0.0,NWAmes_RLY,B_Mid_Fund
114322.19451371572,1250,6250,77.33333333333333,280.0,3.0,70,244,15,1.0,0.0,0.0,0.0,0.0,Edwards_RLP,B_Mid_Fund
148895.16957605985,1189,7134,11.0,784.0,3.0,36,246,27,0.0,0.0,1.0,0.0,0.0,Mitchel_RMY,C_Str_Fund
247399.6558603491,2787,19509,9.0,3280.0,8.0,232,252,15,0.0,0.0,0.0,1.0,0.0,SawyerW_RLY,C_Str_Fund
170184.97755610972,1456,8736,0.6666666666666666,780.0,3.0,120,336,40,1.0,0.0,0.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
234205.7356608479,1651,13208,0.0,2610.0,2.0,140,336,32,0.0,1.0,0.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
244772.63341645885,1511,10577,4.0,796.0,3.0,85,334,36,1.0,0.0,0.0,0.0,0.0,Blmngtn_RLY,C_Str_Fund
120286.37805486284,1144,5720,40.666666666666664,264.0,2.0,48,252,24,0.0,0.0,0.0,1.0,0.0,Sawyer_RLY,B_Mid_Fund
431042.71820448874,2042,20420,0.6666666666666666,2172.0,3.0,208,418,40,0.0,1.0,0.0,0.0,0.0,StoneBr_RLY,C_Str_Fund
107423.44139650873,816,4080,72.66666666666666,210.0,1.0,0,246,6,1.0,0.0,0.0,0.0,0.0,BrkSide_RLN,A_Wk_Fund
121872.90523690773,1148,5740,49.99999999999999,672.0,2.0,48,246,24,0.0,0.0,0.0,1.0,0.0,NAmes_RLY,B_Mid_Fund
224751.8703241895,1936,15488,6.0,1008.0,3.0,175,334,40,1.0,0.0,0.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
118321.19950124687,1050,5250,52.99999999999999,338.0,1.0,25,246,24,0.0,0.0,0.0,1.0,0.0,NAmes_RLY,B_Mid_Fund
99028.6922693267,1605,4815,83.33333333333333,379.0,2.0,152,326,20,0.0,0.0,0.0,0.0,1.0,OldTown_RMY,A_Wk_Fund
403586.0349127182,2855,25695,6.0,2322.0,4.0,261,336,40,1.0,0.0,0.0,0.0,0.0,NoRidge_RLY,C_Str_Fund
201944.63840399001,1296,10368,7.666666666666666,942.0,3.0,66,328,32,0.0,0.0,0.0,1.0,0.0,Timber_RLY,C_Str_Fund
133605.74962593516,1086,5430,39.666666666666664,980.0,2.0,36,246,24,0.0,0.0,0.0,0.0,1.0,NAmes_RLY,B_Mid_Fund
129786.48877805485,1176,5880,35.666666666666664,303.0,2.0,48,254,24,0.0,1.0,0.0,0.0,0.0,Sawyer_RLY,B_Mid_Fund
213692.8630623441,1218,8526,0.6666666666666666,924.0,3.0,54,328,32,0.0,0.0,1.0,0.0,0.0,Somerst_FVY,C_Str_Fund
241289.79351620947,1500,10500,0.0,1944.0,3.0,96,336,36,1.0,0.0,0.0,0.0,0.0,Blmngtn_RLY,C_Str_Fund
138266.86284289276,1456,8736,35.0,880.0,3.0,90,254,12,0.0,0.0,0.0,0.0,1.0,NPkVill_RLY,B_Mid_Fund
168975.17206982546,1427,8562,39.0,1032.0,3.0,98,246,21,0.0,0.0,1.0,0.0,0.0,NWAmes_RLY,B_Mid_Fund
91762.32418952617,918,5508,30.999999999999996,264.0,2.0,15,252,27,0.0,0.0,0.0,0.0,1.0,SawyerW_RLY,B_Mid_Fund
34553.706733167084,480,960,56.666666666666664,308.0,1.0,0,246,24,1.0,0.0,0.0,0.0,0.0,IDOTRR_C (all)Y,A_Wk_Fund
179423.09725685784,1744,12208,13.666666666666664,914.0,3.0,154,328,40,0.0,0.0,0.0,0.0,1.0,SawyerW_RLY,C_Str_Fund
130540.69077306733,1627,8135,72.66666666666667,840.0,2.0,190,246,12,0.0,0.0,1.0,0.0,0.0,OldTown_RMN,A_Wk_Fund
212973.93516209477,1797,10782,16.666666666666664,1232.0,4.0,161,332,40,0.0,0.0,0.0,0.0,1.0,Mitchel_RLY,C_Str_Fund
110888.27930174564,1951,7804,89.33333333333331,1152.0,2.0,225,324,16,1.0,0.0,0.0,0.0,0.0,OldTown_RMP,A_Wk_Fund
239042.4837905237,1506,10542,1.6666666666666665,1344.0,3.0,112,336,32,0.0,1.0,0.0,0.0,0.0,Somerst_RLY,C_Str_Fund
134473.84039900248,1117,6702,30.999999999999996,1084.0,2.0,42,250,21,0.0,0.0,1.0,0.0,0.0,Edwards_RLY,B_Mid_Fund
275104.8403990025,1987,15896,13.999999999999998,1382.0,3.0,175,334,32,0.0,0.0,1.0,0.0,0.0,NoRidge_RLY,C_Str_Fund
135440.43890274313,884,4420,24.0,1008.0,2.0,10,248,18,0.0,1.0,0.0,0.0,0.0,SawyerW_RLY,B_Mid_Fund
132728.15461346632,1721,8605,48.0,1252.0,3.0,154,252,12,0.0,0.0,1.0,0.0,0.0,ClearCr_RLY,B_Mid_Fund
139500.0,1142,6852,1.0,0.0,2.0,40,248,24,1.0,0.0,0.0,0.0,0.0,SawyerW_RLY,C_Str_Fund
93233.42394014962,987,5922,36.0,352.0,2.0,20,246,12,0.0,0.0,1.0,0.0,0.0,BrDale_RMY,B_Mid_Fund
137492.34912718207,1344,6720,40.666666666666664,484.0,2.0,72,252,24,0.0,1.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
113044.05486284288,1055,7385,34.0,880.0,3.0,24,250,27,0.0,0.0,0.0,1.0,0.0,NPkVill_RLY,B_Mid_Fund
173159.8204488778,1434,10038,8.0,1054.0,2.0,84,334,32,0.0,0.0,0.0,1.0,0.0,SawyerW_RLY,C_Str_Fund
224498.49875311722,2495,14970,17.0,1320.0,4.0,252,254,30,0.0,0.0,0.0,0.0,1.0,NWAmes_RLY,C_Str_Fund
141890.27431421445,1664,9984,27.999999999999996,1232.0,2.0,200,246,15,1.0,0.0,0.0,0.0,0.0,Mitchel_RLY,B_Mid_Fund
128266.83291770573,2080,10400,38.0,1008.0,4.0,234,250,30,0.0,1.0,0.0,0.0,0.0,NAmes_RLY,C_Str_Fund
127782.9426433915,1092,5460,47.0,288.0,2.0,36,248,24,0.0,0.0,0.0,1.0,0.0,Sawyer_RLY,B_Mid_Fund
146495.23079800498,1396,8376,62.666666666666664,384.0,1.0,98,246,18,0.0,1.0,0.0,0.0,0.0,BrkSide_RLY,A_Wk_Fund
162848.62842892768,1126,5630,30.999999999999996,1080.0,3.0,42,250,24,0.0,0.0,1.0,0.0,0.0,NWAmes_RLY,C_Str_Fund
126481.01745635911,1432,7160,66.33333333333333,720.0,2.0,98,246,18,0.0,1.0,0.0,0.0,0.0,OldTown_RMY,B_Mid_Fund
284018.753117207,2007,20070,1.0,2436.0,4.0,260,420,50,0.0,0.0,0.0,1.0,0.0,Somerst_FVY,C_Str_Fund
132925.67780548628,1112,5560,55.0,390.0,2.0,42,254,24,0.0,0.0,0.0,1.0,0.0,Crawfor_RLY,B_Mid_Fund
162932.6059850374,2140,10700,44.0,1098.0,3.0,189,252,30,0.0,0.0,0.0,1.0,0.0,NAmes_RLY,B_Mid_Fund
213069.82543640898,1456,11648,3.0,800.0,2.0,105,334,36,1.0,0.0,0.0,0.0,0.0,Blmngtn_RLY,C_Str_Fund
63080.833915211966,1128,4512,80.0,1056.0,1.0,42,246,15,0.0,0.0,0.0,0.0,1.0,IDOTRR_C (all)Y,A_Wk_Fund
117173.9451371571,1180,5900,39.0,954.0,2.0,48,246,24,0.0,0.0,0.0,1.0,0.0,NAmes_RLY,B_Mid_Fund
115483.7306733167,1096,6576,35.0,352.0,2.0,35,250,21,0.0,0.0,0.0,0.0,1.0,Edwards_RLY,B_Mid_Fund
239102.22443890272,1652,13216,6.999999999999999,998.0,3.0,120,330,36,0.0,1.0,0.0,0.0,0.0,StoneBr_RLY,C_Str_Fund
288357.7556109726,1838,16542,3.0,2295.0,3.0,192,418,40,0.0,0.0,0.0,1.0,0.0,Timber_RLY,C_Str_Fund
117144.03990024938,1531,6124,52.33333333333333,209.0,1.0,136,252,15,0.0,0.0,0.0,0.0,1.0,Edwards_RLY,B_Mid_Fund
184804.10972568576,1352,9464,0.6666666666666666,932.0,3.0,60,336,36,0.0,1.0,0.0,0.0,0.0,Somerst_FVY,C_Str_Fund
95005.77306733167,1944,11664,85.66666666666666,648.0,3.0,300,246,15,0.0,0.0,0.0,1.0,0.0,OldTown_RMN,A_Wk_Fund
181304.0149625935,1868,9340,33.0,968.0,4.0,216,254,30,0.0,0.0,0.0,1.0,0.0,NWAmes_RLY,B_Mid_Fund
127986.5336658354,1796,10776,45.0,966.0,3.0,184,252,30,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
146646.6775361596,1520,7600,54.33333333333333,281.0,1.0,102,246,15,0.0,0.0,0.0,1.0,0.0,SWISU_RHY,B_Mid_Fund
138743.1421446384,1360,6800,33.666666666666664,336.0,2.0,104,252,24,1.0,0.0,0.0,0.0,0.0,Mitchel_RLY,C_Str_Fund
371212.9675810474,1780,16020,1.6666666666666665,2448.0,3.0,161,418,40,1.0,0.0,0.0,0.0,0.0,NridgHt_RLY,C_Str_Fund
224264.3391521197,1295,9065,20.0,312.0,2.0,55,328,36,1.0,0.0,0.0,0.0,0.0,GrnHill_RMY,B_Mid_Fund
158795.88029925185,1287,7722,32.0,1082.0,3.0,55,250,18,0.0,0.0,0.0,1.0,0.0,Mitchel_RLY,B_Mid_Fund
125163.09226932668,1475,7375,29.0,336.0,2.0,96,252,12,1.0,0.0,0.0,0.0,0.0,MeadowV_RMY,C_Str_Fund
306225.9351620948,2212,15484,0.6666666666666666,2319.0,4.0,243,336,40,1.0,0.0,0.0,0.0,0.0,Gilbert_RLY,C_Str_Fund
319789.9251870324,2466,19728,2.6666666666666665,1220.0,3.0,224,336,40,0.0,1.0,0.0,0.0,0.0,Somerst_FVY,C_Str_Fund
168858.85286783043,1484,7420,36.0,974.0,2.0,112,252,24,0.0,1.0,0.0,0.0,0.0,NWAmes_RLY,B_Mid_Fund
63250.269326683294,520,2080,73.33333333333333,240.0,1.0,0,244,6,0.0,0.0,1.0,0.0,0.0,BrkSide_RMY,A_Wk_Fund
129869.99999999999,1274,6370,48.33333333333333,224.0,2.0,60,246,15,0.0,1.0,0.0,0.0,0.0,BrkSide_RMY,B_Mid_Fund
283900.7272817955,1508,10556,0.6666666666666666,1144.0,2.0,80,334,32,0.0,0.0,0.0,0.0,1.0,Edwards_RLY,C_Str_Fund
109517.80548628428,1158,6948,72.0,208.0,1.0,40,254,15,0.0,0.0,1.0,0.0,0.0,BrkSide_RMY,B_Mid_Fund
114106.57855361595,1092,5460,42.0,264.0,1.0,36,246,24,0.0,0.0,1.0,0.0,0.0,Edwards_RLY,B_Mid_Fund
130046.61596009975,894,3576,49.0,792.0,2.0,10,248,24,0.0,0.0,0.0,1.0,0.0,NAmes_RLY,B_Mid_Fund
125552.08728179551,864,4320,21.999999999999996,336.0,2.0,6,326,32,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,B_Mid_Fund
121882.79301745637,1728,8640,43.0,1008.0,3.0,220,246,15,1.0,0.0,0.0,0.0,0.0,Sawyer_RMY,B_Mid_Fund
81925.20448877806,1092,4368,35.0,253.0,2.0,30,246,12,0.0,1.0,0.0,0.0,0.0,MeadowV_RMY,B_Mid_Fund
187257.75561097256,1501,10507,10.0,1154.0,3.0,96,328,32,0.0,0.0,0.0,1.0,0.0,CollgCr_RLY,C_Str_Fund
171278.6234413965,1445,10115,4.0,940.0,2.0,90,328,32,0.0,0.0,1.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
99934.99750623442,825,4125,54.0,350.0,2.0,4,246,24,0.0,0.0,1.0,0.0,0.0,NAmes_RLY,A_Wk_Fund
271845.3865336658,1904,15232,1.0,1472.0,4.0,192,338,40,1.0,0.0,0.0,0.0,0.0,NridgHt_RLY,C_Str_Fund
208680.6440598504,1418,9926,10.666666666666666,1116.0,3.0,70,254,24,0.0,0.0,1.0,0.0,0.0,CollgCr_RLY,C_Str_Fund
143800.46259351622,1327,6635,33.666666666666664,1248.0,2.0,84,248,24,0.0,1.0,0.0,0.0,0.0,NAmes_RLY,B_Mid_Fund
123053.13216957606,912,4560,41.0,315.0,2.0,12,248,24,0.0,1.0,0.0,0.0,0.0,Sawyer_RLY,B_Mid_Fund
176692.73346633415,1266,8862,0.0,776.0,2.0,60,336,32,0.0,1.0,0.0,0.0,0.0,Blmngtn_RLY,C_Str_Fund
132247.30174563592,904,4520,38.0,2736.0,1.0,10,248,21,0.0,0.0,1.0,0.0,0.0,Sawyer_RLY,C_Str_Fund
212078.8029925187,1235,9880,26.0,968.0,2.0,40,332,36,1.0,0.0,0.0,0.0,0.0,Greens_RLY,B_Mid_Fund
72647.88029925188,1092,4368,37.0,286.0,2.0,36,246,12,0.0,1.0,0.0,0.0,0.0,MeadowV_RMY,B_Mid_Fund
148749.93516209474,1395,8370,37.0,994.0,3.0,84,252,30,0.0,0.0,0.0,1.0,0.0,NWAmes_RLY,B_Mid_Fund
105028.87780548629,1088,4352,44.0,1040.0,1.0,24,246,24,0.0,1.0,0.0,0.0,0.0,Edwards_RLP,B_Mid_Fund
