GrLivArea,QualScore,HouseAge,GarageScore,AllBaths,RoomScore,Details,Impress,Location,Years,Fundamentals,AdjSalePrice
1304,6520,29.0,336.0,2.0,55,252,12,0.6252400374578404,-3.8812625958234,-1.4624477146455541,103561.84538653366
1092,4368,36.0,0.0,2.0,30,246,12,0.6252400374578404,-3.8812625958234,0.8551402857317563,78588.02992518703
1248,6240,76.0,0.0,2.0,80,246,15,-0.10192949377451672,-3.8812625958234,1.7503205999740117,90841.8952618454
1364,9548,1.0,968.0,3.0,78,336,36,0.191824974832479,-3.8812625958234,-1.4624477146455541,183718.05486284287
1517,7585,59.33333333333333,0.0,2.0,119,244,15,-0.0047759321564245895,-4.535571899189885,1.7503205999740117,109548.82793017458
1651,11557,9.0,900.0,3.0,140,252,30,0.039334723673290155,-4.289298412256046,-1.4624477146455541,171652.92069825437
1436,8616,64.66666666666666,1656.0,2.0,112,254,12,0.3808507688145221,-4.289298412256046,0.8551402857317563,143121.04738154612
910,4550,40.66666666666666,828.0,1.0,10,328,32,0.3868648738354144,-4.289298412256046,0.8551402857317563,106045.98503740648
1573,9438,6.999999999999999,880.0,3.0,72,328,16,0.2828574100108822,-4.535571899189885,-1.4624477146455541,168172.0698254364
1215,7290,37.66666666666666,297.0,1.0,54,246,24,0.3868648738354144,7.62484309442428,1.7503205999740117,142279.1770573566
1229,7374,25.0,924.0,3.0,50,254,12,0.32721274428058655,7.62484309442428,0.8551402857317563,125765.31670822942
912,4560,43.0,336.0,1.0,10,250,24,0.2622655887021082,8.516526137247649,0.8551402857317563,115256.8578553616
1592,12736,12.666666666666666,968.0,2.0,126,334,32,-0.8378300423498418,-4.535571899189885,-1.4624477146455541,217696.2194513716
1908,13356,13.666666666666664,986.0,4.0,192,334,40,-0.8378300423498418,-4.289298412256046,-1.4624477146455541,191656.1596009975
1716,12012,13.0,1024.0,3.0,147,334,40,-0.8378300423498418,7.62484309442428,-1.4624477146455541,175680.94264339152
2758,24822,1.6666666666666663,2442.0,3.0,261,340,40,0.191824974832479,-4.535571899189885,-1.4624477146455541,400523.22194513713
1787,14296,4.666666666666666,2244.0,2.0,161,334,32,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,270062.3441396509
899,4495,29.666666666666668,288.0,1.0,10,248,24,0.2622655887021082,7.62484309442428,-1.4624477146455541,119330.92269326682
1008,5040,41.0,384.0,1.0,24,248,24,0.2873543824568536,7.62484309442428,0.8551402857317563,127808.43890274316
1743,15687,1.0,2781.0,3.0,176,418,40,0.191824974832479,7.62484309442428,-1.4624477146455541,307506.6084788029
990,4950,14.666666666666666,960.0,2.0,20,246,24,-0.8378300423498418,7.62484309442428,-1.4624477146455541,126650.27431421446
999,4995,44.0,300.0,2.0,24,246,18,0.3868648738354144,-3.8812625958234,0.8551402857317563,133292.5187032419
1104,5520,51.33333333333333,384.0,2.0,35,246,24,0.3868648738354144,-4.289298412256046,0.8551402857317563,123383.536159601
1041,5205,49.99999999999999,270.0,2.0,30,246,24,0.3868648738354144,7.62484309442428,0.8551402857317563,114514.54114713216
1194,7164,47.0,1078.0,2.0,54,250,24,0.3868648738354144,-3.8812625958234,0.8551402857317563,157193.0174563591
1640,9840,4.0,1040.0,3.0,114,328,40,0.2992102155816671,-4.289298412256046,-1.4624477146455541,158358.41895261846
1317,5268,78.0,250.0,1.0,66,246,18,0.22534206504044393,-4.289298412256046,1.7503205999740117,36505.93516209477
943,3772,37.0,308.0,1.0,15,248,6,0.4135988557259055,-4.535571899189885,1.7503205999740117,76207.88029925188
1525,10675,6.0,1082.0,3.0,102,328,32,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,230077.3067331671
2504,22536,2.333333333333333,1968.0,3.0,308,338,40,-20.264260618601885,-4.289298412256046,-1.4624477146455541,298474.81296758103
1328,6640,52.33333333333333,308.0,2.0,72,246,15,0.3808507688145221,7.62484309442428,1.7503205999740117,118547.07730673316
1732,10392,25.0,952.0,3.0,154,334,40,0.2992102155816671,8.516526137247649,0.8551402857317563,164186.13466334165
1145,5725,49.99999999999999,1368.0,1.0,48,246,21,0.3868648738354144,-3.8812625958234,1.7503205999740117,124339.65087281796
1471,8826,10.0,880.0,3.0,90,246,12,0.2828574100108822,7.62484309442428,-1.4624477146455541,157910.19950124688
2050,14350,31.0,1058.0,3.0,208,254,30,0.3953041348064857,7.62484309442428,0.8551402857317563,141334.36408977554
1672,10032,51.66666666666666,240.0,2.0,126,256,15,0.46741739838502383,-4.289298412256046,0.8551402857317563,150495.71770573565
1404,7020,29.666666666666664,1008.0,2.0,98,248,24,0.2873543824568536,7.62484309442428,0.8551402857317563,146467.43142144638
2184,17472,6.0,1140.0,3.0,216,336,40,-0.8378300423498418,7.62484309442428,-1.4624477146455541,233842.7119700748
1980,17820,1.6666666666666663,2310.0,3.0,200,338,32,0.191824974832479,-3.8812625958234,-1.4624477146455541,308401.4962593516
1241,8687,0.6666666666666666,1138.0,3.0,40,328,36,0.2828574100108822,-4.535571899189885,-1.4624477146455541,188570.0069825436
1610,11270,30.0,1030.0,2.0,152,254,24,0.3953041348064857,-4.535571899189885,0.8551402857317563,177265.06234413965
1033,5165,32.0,1008.0,2.0,30,246,18,0.28798384662317694,-4.289298412256046,0.8551402857317563,153069.80049875312
1322,6610,63.66666666666666,280.0,2.0,84,246,15,0.46741739838502383,-4.535571899189885,0.8551402857317563,125914.83291770572
1391,9737,4.0,1060.0,2.0,65,328,36,0.2828574100108822,-4.289298412256046,-1.4624477146455541,178879.08229426434
1306,6530,37.66666666666666,756.0,2.0,55,246,24,0.3868648738354144,7.62484309442428,0.8551402857317563,140416.60847880298
1660,11620,6.999999999999999,986.0,3.0,140,328,40,-0.8378300423498418,7.62484309442428,-1.4624477146455541,179360.1246882793
1689,13512,6.0,2571.0,3.0,147,336,32,0.2873543824568536,-4.289298412256046,-1.4624477146455541,247327.710723192
904,5424,56.99999999999999,180.0,1.0,8,326,12,0.46741739838502383,7.62484309442428,-1.4624477146455541,108832.47381546134
1118,5590,63.33333333333333,820.0,2.0,35,254,12,0.3808507688145221,-3.8812625958234,0.8551402857317563,118823.59102244388
1584,7920,42.0,2376.0,2.0,144,246,15,0.3868648738354144,7.62484309442428,0.8551402857317563,113607.5012468828
1341,9387,20.0,1012.0,3.0,60,250,24,0.039334723673290155,8.516526137247649,-1.4624477146455541,158205.97007481297
1389,9723,47.66666666666666,240.0,2.0,78,254,30,0.386926732082399,7.62484309442428,0.8551402857317563,124105.73566084787
1480,8880,79.0,207.0,1.0,96,166,10,0.3808507688145221,7.62484309442428,0.8551402857317563,109396.90773067332
1389,6945,31.666666666666664,836.0,2.0,78,252,24,0.2873543824568536,-3.8812625958234,0.8551402857317563,169067.33167082295
819,4095,76.66666666666666,0.0,1.0,4,248,6,-0.0047759321564245895,-3.8812625958234,1.7503205999740117,70491.77057356609
1600,9600,10.0,920.0,3.0,126,252,30,0.039334723673290155,-4.535571899189885,-1.4624477146455541,160989.1471321696
1080,5400,82.66666666666666,0.0,1.0,30,248,15,-0.10192949377451672,-4.289298412256046,0.8551402857317563,86785.93516209476
1200,7200,12.0,1042.0,3.0,54,328,32,-0.8378300423498418,-4.535571899189885,-1.4624477146455541,169086.2344139651
896,4480,49.0,730.0,1.0,10,246,24,0.5785492362661847,8.516526137247649,0.8551402857317563,96851.37157107232
793,3965,62.33333333333333,240.0,2.0,0,244,6,0.3868648738354144,7.62484309442428,0.8551402857317563,103853.4812967581
1838,11028,10.666666666666666,2163.0,4.0,192,246,15,0.06653051971605138,-4.289298412256046,-1.4624477146455541,168839.95012468827
1563,12504,1.0,2274.0,2.0,108,256,24,0.22534206504044396,-4.289298412256046,-1.4624477146455541,223976.433915212
1888,11328,32.0,1156.0,3.0,144,336,32,0.3868648738354144,8.516526137247649,0.8551402857317563,175254.86284289276
1668,10008,40.66666666666666,271.0,2.0,120,246,15,0.3868648738354144,7.62484309442428,0.8551402857317563,128702.24438902744
2373,18984,1.6666666666666663,1896.0,3.0,252,336,40,0.039334723673290155,-3.8812625958234,-1.4624477146455541,255040.3990024937
936,5616,10.666666666666666,920.0,3.0,9,246,27,0.22534206504044396,-4.535571899189885,-1.4624477146455541,133673.11720698254
1329,9303,49.0,882.0,2.0,60,254,24,0.3868648738354144,7.62484309442428,0.8551402857317563,161754.09476309226
2826,22608,13.666666666666664,2664.0,4.0,261,334,40,5.121916855316041,-3.8812625958234,-1.4624477146455541,326836.9077306733
1017,5085,73.66666666666667,308.0,1.0,25,246,15,-0.10192949377451672,-4.289298412256046,0.8551402857317563,105263.22194513716
1719,13752,15.0,946.0,4.0,132,336,36,-0.16382293269253745,-4.289298412256046,-1.4624477146455541,299169.1571072319
2596,23364,0.0,2520.0,4.0,261,248,30,0.191824974832479,-3.8812625958234,-1.4624477146455541,335465.4408977556
1120,4480,46.0,1088.0,3.0,35,244,24,0.2622655887021082,-4.535571899189885,0.8551402857317563,123606.44887780548
1190,5950,44.0,1080.0,2.0,54,246,15,0.3868648738354144,-3.8812625958234,0.8551402857317563,131310.47381546133
1960,11760,8.0,880.0,4.0,200,334,40,0.039334723673290155,8.516526137247649,-1.4624477146455541,199624.8778054863
1179,9432,19.0,960.0,3.0,40,326,36,-20.264260618601885,-4.535571899189885,0.8551402857317563,172417.0872817955
990,4950,11.0,1152.0,2.0,20,246,24,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,153743.6408977556
981,5886,36.0,1152.0,3.0,20,246,24,0.3868648738354144,-4.535571899189885,0.8551402857317563,137806.5
935,4675,41.0,288.0,2.0,15,246,24,0.2622655887021082,-3.8812625958234,0.8551402857317563,133583.54114713217
803,4015,63.0,720.0,1.0,0,246,9,0.4643237003658056,-4.535571899189885,1.7503205999740117,81828.59850374064
1392,6960,39.99999999999999,1056.0,3.0,65,254,24,0.2622655887021082,8.516526137247649,0.8551402857317563,112029.66583541148
630,2520,39.0,286.0,2.0,0,246,9,0.6252400374578404,7.62484309442428,0.8551402857317563,73295.16209476309
1640,8200,55.99999999999999,788.0,1.0,133,254,24,0.2622655887021082,-3.8812625958234,1.7503205999740117,129497.25685785536
2048,16384,3.6666666666666665,1104.0,4.0,208,336,40,0.2828574100108822,-4.535571899189885,-1.4624477146455541,286732.1496259352
1852,12964,0.0,1288.0,4.0,168,254,30,0.2828574100108822,7.62484309442428,-1.4624477146455541,232412.09018453865
1995,13965,10.666666666666666,1220.0,4.0,200,334,40,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,233572.0698254364
1362,8172,47.0,1008.0,3.0,78,252,24,0.3868648738354144,-4.289298412256046,0.8551402857317563,149696.59850374065
1538,12304,2.0,968.0,3.0,119,328,32,0.22534206504044396,-4.535571899189885,-1.4624477146455541,244545.23690773064
1487,8922,63.33333333333333,220.0,2.0,112,254,15,0.28798384662317694,8.516526137247649,1.7503205999740117,104212.48877805486
3279,26232,6.999999999999999,2523.0,5.0,348,418,50,-20.264260618601885,8.516526137247649,-1.4624477146455541,496247.9800498753
987,5922,37.0,264.0,2.0,16,246,12,0.7710964910687249,-4.289298412256046,0.8551402857317563,77940.17157107232
1797,12579,1.0,1278.0,3.0,184,328,40,-0.8378300423498418,-4.535571899189885,-1.4624477146455541,204962.1296758105
1512,12096,58.99999999999999,180.0,3.0,119,336,24,-0.22510262605820067,-4.289298412256046,-1.4624477146455541,212146.7132169576
1663,11641,4.666666666666666,956.0,3.0,160,328,40,0.2992102155816671,-4.289298412256046,-1.4624477146455541,175684.81296758103
747,2988,71.0,1056.0,1.0,0,246,6,0.42743228359459773,-3.8812625958234,-1.4624477146455541,78983.44139650872
1633,8165,41.66666666666666,240.0,1.0,133,256,15,0.3808507688145221,8.516526137247649,0.8551402857317563,118988.82793017456
1190,7140,16.0,860.0,2.0,54,254,24,0.039334723673290155,7.62484309442428,-1.4624477146455541,152370.61346633418
1628,11396,12.666666666666666,780.0,3.0,133,252,21,0.039334723673290155,7.62484309442428,-1.4624477146455541,173488.8029925187
1475,7375,32.0,336.0,2.0,96,252,12,0.6252400374578404,-4.289298412256046,-1.4624477146455541,119575.32668329176
1422,7110,73.0,352.0,1.0,84,246,6,0.20631839866553045,-4.535571899189885,-1.4624477146455541,131041.36159600996
1776,12432,4.0,948.0,3.0,161,334,40,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,192211.97007481297
1611,11277,6.999999999999999,3693.0,3.0,114,328,32,-0.8378300423498418,7.62484309442428,-1.4624477146455541,229825.43640897755
1376,8256,64.66666666666666,198.0,2.0,91,254,15,-0.0047759321564245895,-3.8812625958234,0.8551402857317563,118129.1770573566
1670,11690,37.0,928.0,2.0,140,246,30,0.3953041348064857,-4.289298412256046,0.8551402857317563,156971.47132169575
2020,18180,1.0,2688.0,3.0,182,418,40,0.191824974832479,7.62484309442428,-1.4624477146455541,370773.2668329177
1432,7160,30.0,1062.0,3.0,84,254,30,0.2873543824568536,-4.535571899189885,-1.4624477146455541,149904.85286783043
1091,6546,57.0,344.0,2.0,30,252,24,0.20631839866553045,-4.289298412256046,1.7503205999740117,96029.6059850374
1302,6510,38.0,280.0,3.0,66,246,12,0.7710964910687249,7.62484309442428,0.8551402857317563,102788.62842892768
1062,6372,55.0,297.0,2.0,36,246,24,0.3868648738354144,7.62484309442428,0.8551402857317563,119851.6059850374
1278,10224,0.0,1168.0,2.0,55,328,32,0.2828574100108822,-3.8812625958234,-1.4624477146455541,194340.7481296758
2152,17216,-0.3333333333333333,1456.0,3.0,189,336,40,0.191824974832479,-4.535571899189885,-1.4624477146455541,248360.83253865337
792,3960,77.0,287.0,1.0,0,326,8,0.3808507688145221,7.62484309442428,-1.4624477146455541,91032.32668329176
1632,8160,40.0,1152.0,2.0,152,246,15,0.35219114072814584,-4.535571899189885,0.8551402857317563,136537.54114713217
1879,13153,15.666666666666666,946.0,4.0,192,334,40,0.2992102155816671,7.62484309442428,-1.4624477146455541,220481.85985037405
1024,5120,41.0,308.0,2.0,25,246,24,0.2622655887021082,-3.8812625958234,0.8551402857317563,120875.0
1982,13874,18.0,1150.0,3.0,175,334,40,0.2992102155816671,-4.535571899189885,0.8551402857317563,221333.87531172068
1092,5460,0.6666666666666666,0.0,1.0,30,246,24,0.2873543824568536,-4.289298412256046,-1.4624477146455541,136623.2319201995
2098,14686,13.0,1242.0,3.0,234,334,40,-0.8378300423498418,8.516526137247649,-1.4624477146455541,221336.2593516209
2046,14322,4.666666666666666,2613.0,4.0,208,336,40,0.191824974832479,-4.289298412256046,-1.4624477146455541,259136.897755611
1032,6192,28.0,924.0,1.0,25,252,12,0.32721274428058655,-4.289298412256046,0.8551402857317563,106640.20698254363
1450,10150,73.0,288.0,1.0,105,246,27,0.3808507688145221,-4.289298412256046,0.8551402857317563,122834.3940149626
894,2682,68.0,3744.0,1.0,12,166,4,0.22534206504044396,-4.289298412256046,0.8551402857317563,73908.76309226934
1159,5795,74.66666666666666,288.0,1.0,40,246,15,0.2612383603326798,-4.289298412256046,-1.4624477146455541,105263.22194513716
864,3456,39.0,1320.0,1.0,5,248,24,0.3868648738354144,7.62484309442428,0.8551402857317563,110606.37905236908
864,4320,42.0,312.0,2.0,5,246,24,0.3868648738354144,7.62484309442428,-1.4624477146455541,119330.92269326682
1666,14994,0.0,1150.0,3.0,120,416,45,0.191824974832479,-3.8812625958234,-1.4624477146455541,306532.85785536154
987,5922,35.0,264.0,3.0,20,246,12,0.7710964910687249,-4.289298412256046,0.8551402857317563,96759.19301745636
2312,16184,10.0,1974.0,4.0,216,334,40,0.039334723673290155,7.62484309442428,-1.4624477146455541,224850.1246882793
1144,5720,47.0,336.0,1.0,48,254,24,0.3868648738354144,-4.535571899189885,0.8551402857317563,114576.95760598504
1025,5125,44.0,0.0,2.0,30,246,12,0.3868648738354144,-3.8812625958234,0.8551402857317563,123567.08229426434
2358,18864,0.6666666666666666,2352.0,4.0,280,338,40,0.191824974832479,-3.8812625958234,-1.4624477146455541,323976.608478803
1488,8928,58.0,1476.0,3.0,96,252,24,0.039334723673290155,-4.289298412256046,0.8551402857317563,121382.23441396508
1179,7074,47.0,1244.0,1.0,40,246,24,0.48512546712278953,-4.535571899189885,0.8551402857317563,105028.87780548628
1072,6432,0.6666666666666666,1050.0,2.0,30,246,9,0.4185739986364529,-3.8812625958234,-1.4624477146455541,139443.8902743142
1717,12019,16.666666666666664,800.0,3.0,154,334,20,-0.21977543371221364,-4.535571899189885,0.8551402857317563,180001.8703241895
2687,21496,9.0,2430.0,4.0,290,334,40,5.121916855316041,7.62484309442428,-1.4624477146455541,300611.67082294263
1027,5135,46.0,299.0,2.0,30,246,24,0.3868648738354144,-4.289298412256046,0.8551402857317563,115171.81296758103
816,4080,24.0,264.0,2.0,0,246,24,0.2873543824568536,-4.535571899189885,0.8551402857317563,133188.34413965087
1008,5040,52.0,275.0,1.0,16,254,24,0.3868648738354144,-3.8812625958234,0.8551402857317563,135018.45386533666
1724,12068,9.666666666666666,1054.0,3.0,176,248,30,-0.8378300423498418,-4.289298412256046,-1.4624477146455541,171577.89526184538
725,2175,83.0,320.0,2.0,0,246,6,0.4172080674960426,7.62484309442428,1.7503205999740117,72054.77805486285
407,814,60.66666666666666,297.0,1.0,0,246,24,0.3808507688145221,-4.289298412256046,1.7503205999740117,43271.20698254364
1183,5915,49.99999999999999,288.0,2.0,48,246,21,0.3868648738354144,7.62484309442428,0.8551402857317563,126931.78054862843
1221,8547,4.666666666666666,800.0,3.0,54,328,32,0.2828574100108822,7.62484309442428,-1.4624477146455541,169829.07730673315
1445,8670,45.0,1290.0,2.0,105,250,21,0.3868648738354144,7.62484309442428,0.8551402857317563,145211.06234413965
832,4992,54.0,1056.0,1.0,4,248,9,0.3868648738354144,-4.289298412256046,0.8551402857317563,96889.5162094763
1701,8505,30.0,1222.0,3.0,126,252,18,0.2622655887021082,-4.535571899189885,0.8551402857317563,165637.16708229424
1540,10780,15.0,990.0,4.0,102,328,40,0.2992102155816671,7.62484309442428,-1.4624477146455541,168911.0822942643
1301,9107,0.0,1144.0,3.0,55,336,32,0.2828574100108822,-3.8812625958234,-1.4624477146455541,184378.927680798
1062,6372,31.0,1078.0,2.0,30,252,21,0.2873543824568536,-4.535571899189885,-1.4624477146455541,140662.22244389026
2270,18160,8.333333333333332,2013.0,3.0,243,336,40,5.121916855316041,8.516526137247649,-1.4624477146455541,267447.9800498753
1034,6204,34.0,2664.0,2.0,30,246,21,0.2873543824568536,8.516526137247649,0.8551402857317563,156657.12119700748
936,4680,45.0,288.0,2.0,18,248,18,0.3868648738354144,-4.535571899189885,0.8551402857317563,123155.06234413965
894,4470,37.0,1200.0,1.0,12,246,24,-0.8378300423498418,7.62484309442428,0.8551402857317563,113074.11471321694
1696,8480,45.0,349.0,2.0,168,252,24,0.2622655887021082,-4.535571899189885,0.8551402857317563,138431.8
1786,12502,6.666666666666666,1216.0,4.0,138,334,40,-0.8378300423498418,-4.289298412256046,-1.4624477146455541,204175.33167082287
1764,14112,8.666666666666666,1120.0,3.0,154,334,40,-0.8378300423498418,-4.289298412256046,-1.4624477146455541,190105.49625935164
1976,15808,0.6666666666666666,2724.0,3.0,175,338,32,0.191824974832479,-4.535571899189885,-1.4624477146455541,419716.1097256858
1725,12075,6.999999999999999,1100.0,3.0,132,328,40,-0.8378300423498418,7.62484309442428,-1.4624477146455541,182202.20947630925
1228,6140,28.666666666666668,271.0,2.0,60,248,24,0.2622655887021082,-4.289298412256046,0.8551402857317563,137160.65635910226
1470,8820,12.666666666666666,840.0,3.0,105,252,30,0.039334723673290155,-4.289298412256046,-1.4624477146455541,150841.27182044886
2263,15841,23.33333333333333,1078.0,4.0,243,254,30,0.3953041348064857,-3.8812625958234,0.8551402857317563,234179.55112219453
951,5706,34.666666666666664,960.0,2.0,18,328,32,0.3868648738354144,7.62484309442428,0.8551402857317563,131919.80049875312
1737,12159,0.0,1156.0,3.0,154,328,40,-0.8378300423498418,-3.8812625958234,-1.4624477146455541,199512.23940149628
1820,10920,12.666666666666664,984.0,3.0,161,328,40,0.2992102155816671,-4.535571899189885,-1.4624477146455541,183732.8416458853
1690,10140,6.999999999999999,884.0,4.0,147,252,30,0.039334723673290155,-4.535571899189885,-1.4624477146455541,178549.09226932668
1315,5260,49.0,872.0,3.0,55,246,12,0.4643237003658056,-4.535571899189885,0.8551402857317563,96008.319201995
2290,9160,103.33333333333331,1120.0,2.0,297,246,12,-0.10192949377451672,8.516526137247649,-1.4624477146455541,112973.71571072318
1102,7714,3.0,960.0,3.0,28,328,16,0.2828574100108822,-4.535571899189885,-1.4624477146455541,143145.6
1074,5370,31.0,990.0,3.0,36,246,24,0.3953041348064857,-3.8812625958234,0.8551402857317563,151279.80049875312
2374,18992,3.6666666666666665,1968.0,3.0,280,338,40,0.191824974832479,-4.535571899189885,-1.4624477146455541,273084.0149625935
1306,7836,4.0,1248.0,3.0,55,336,36,0.191824974832479,7.62484309442428,-1.4624477146455541,168895.25685785536
1604,9624,10.0,944.0,3.0,133,246,30,0.039334723673290155,-4.289298412256046,-1.4624477146455541,180517.1920199501
2133,14931,54.33333333333333,312.0,3.0,216,332,20,0.20631839866553045,8.516526137247649,0.8551402857317563,237318.6783042394
1876,11256,34.0,1080.0,3.0,192,334,40,0.3953041348064857,-4.289298412256046,0.8551402857317563,168839.95012468827
1009,5045,30.0,1152.0,2.0,24,250,21,-0.8378300423498418,-4.535571899189885,0.8551402857317563,152769.27680798006
954,4770,30.0,1152.0,1.0,18,246,21,-0.8378300423498418,-3.8812625958234,0.8551402857317563,130583.54114713216
1502,12016,25.0,1056.0,3.0,64,328,36,-20.264260618601885,8.516526137247649,-1.4624477146455541,195547.53117206984
1414,9898,6.0,806.0,3.0,84,336,40,0.039334723673290155,-4.289298412256046,-1.4624477146455541,163274.45386533663
1269,10152,5.666666666666666,860.0,2.0,60,334,36,0.20910913390301158,8.516526137247649,-1.4624477146455541,177069.00748129675
1038,5190,23.0,264.0,2.0,25,326,36,0.28798384662317694,-4.535571899189885,0.8551402857317563,124007.0324189526
1459,10213,5.0,1054.0,2.0,90,336,32,-0.8378300423498418,-4.535571899189885,-1.4624477146455541,182423.94014962597
1142,6852,51.0,384.0,1.0,40,254,24,0.3868648738354144,7.62484309442428,0.8551402857317563,103987.51122194514
833,4165,36.66666666666666,326.0,1.0,4,248,24,0.4172080674960426,-3.8812625958234,0.8551402857317563,114899.2518703242
1024,6144,49.99999999999999,313.0,2.0,25,254,24,0.3868648738354144,-3.8812625958234,0.8551402857317563,154672.06982543645
1405,9835,4.0,956.0,3.0,84,336,36,0.191824974832479,-4.535571899189885,-1.4624477146455541,192400.0
948,5688,34.0,264.0,2.0,15,246,12,0.7710964910687249,-3.8812625958234,0.8551402857317563,87712.71820448877
1170,5850,49.0,338.0,2.0,48,252,24,0.3868648738354144,-4.535571899189885,0.8551402857317563,134680.0
1728,12096,5.0,1144.0,3.0,154,328,40,-0.8378300423498418,7.62484309442428,-1.4624477146455541,174076.00997506233
1872,14976,8.0,1062.0,4.0,168,336,40,-0.8378300423498418,7.62484309442428,-1.4624477146455541,240029.6109725686
1728,8640,37.0,371.0,2.0,154,254,15,0.3868648738354144,-4.535571899189885,0.8551402857317563,148950.04488778056
845,1690,64.33333333333333,256.0,1.0,4,246,15,-0.0047759321564245895,-4.535571899189885,0.8551402857317563,65516.048
808,4040,46.333333333333336,164.0,1.0,0,246,6,0.225342065040444,-4.289298412256046,1.7503205999740117,74664.62244389027
1964,15712,2.6666666666666665,2676.0,4.0,175,336,32,-0.21977543371221364,-4.289298412256046,-1.4624477146455541,339802.0947630923
1031,5155,39.333333333333336,230.0,2.0,25,328,32,0.3868648738354144,7.62484309442428,0.8551402857317563,133193.8204488778
1252,7512,49.0,1056.0,1.0,70,328,32,0.3868648738354144,-4.289298412256046,0.8551402857317563,129814.91271820448
1674,11718,10.0,1326.0,4.0,147,328,40,0.2828574100108822,8.516526137247649,-1.4624477146455541,199079.8204488778
1040,5200,41.0,264.0,2.0,30,246,24,0.2622655887021082,-4.535571899189885,0.8551402857317563,118683.65087281796
1947,13629,5.666666666666666,1356.0,3.0,200,336,40,0.2828574100108822,8.516526137247649,-1.4624477146455541,235031.7845386534
896,3584,60.66666666666666,280.0,2.0,8,246,24,0.46741739838502383,-4.289298412256046,1.7503205999740117,73287.96508728179
988,5928,37.0,1080.0,2.0,16,252,21,2.2029415898574185,-3.8812625958234,0.8551402857317563,176139.65087281796
1578,11046,2.0,1926.0,3.0,126,336,32,0.22534206504044396,-4.289298412256046,-1.4624477146455541,221606.783042394
2158,12948,40.0,1152.0,3.0,189,256,24,0.28798384662317694,-4.535571899189885,0.8551402857317563,232018.3391521197
1792,16128,0.6666666666666666,2775.0,3.0,138,416,40,0.191824974832479,-3.8812625958234,-1.4624477146455541,371096.8608478803
334,334,59.66666666666666,0.0,1.0,0,164,16,-0.03567100160256032,-4.535571899189885,1.7503205999740117,38067.48927680798
1440,7200,42.0,960.0,2.0,105,248,30,0.3868648738354144,-3.8812625958234,0.8551402857317563,155221.9451371571
1375,6875,37.0,323.0,2.0,78,254,24,0.2622655887021082,-4.535571899189885,0.8551402857317563,175884.45885286783
1217,8519,18.666666666666664,994.0,3.0,54,248,21,0.2873543824568536,7.62484309442428,-1.4624477146455541,158801.92019950124
1080,7560,3.0,992.0,3.0,24,328,16,0.2828574100108822,-3.8812625958234,-1.4624477146455541,136989.52618453864
1053,5265,33.33333333333333,312.0,3.0,30,328,32,0.3868648738354144,-4.289298412256046,0.8551402857317563,132762.0374064838
1844,11064,33.0,1092.0,2.0,168,252,24,0.3953041348064857,8.516526137247649,0.8551402857317563,175116.50872817956
1932,15456,0.0,2322.0,3.0,175,418,40,0.191824974832479,-4.289298412256046,-1.4624477146455541,360990.9080049875
1386,8316,32.0,880.0,3.0,78,252,30,0.2622655887021082,8.516526137247649,0.8551402857317563,146543.04837905234
1555,10885,2.0,1980.0,2.0,119,334,36,0.20910913390301158,7.62484309442428,-1.4624477146455541,159719.85037406482
1419,8514,4.0,1086.0,3.0,56,328,36,0.5785492362661847,-3.8812625958234,-1.4624477146455541,186019.95012468827
1647,9882,83.33333333333333,216.0,3.0,120,244,18,0.3932487887431028,8.516526137247649,1.7503205999740117,118023.02244389028
1414,9898,2.0,796.0,2.0,84,334,36,0.22534206504044393,-3.8812625958234,-1.4624477146455541,177135.35162094762
2727,21816,54.333333333333336,880.0,3.0,290,334,24,0.20631839866553045,-4.535571899189885,0.8551402857317563,296275.9600997506
1558,7790,24.33333333333333,880.0,3.0,90,246,24,-0.8378300423498418,-4.289298412256046,0.8551402857317563,148729.98004987533
1824,10944,77.66666666666666,1040.0,1.0,184,254,18,-0.03567100160256032,-4.535571899189885,1.7503205999740117,172178.99501246883
988,4940,44.0,1248.0,2.0,24,246,24,0.2622655887021082,-3.8812625958234,0.8551402857317563,127626.93266832916
1040,5200,47.0,308.0,3.0,25,246,24,0.2622655887021082,8.516526137247649,0.8551402857317563,122678.40399002496
1211,7266,32.0,922.0,3.0,54,250,24,0.3953041348064857,-4.289298412256046,-1.4624477146455541,147280.87281795513
1850,12950,15.0,934.0,3.0,168,336,40,5.121916855316041,7.62484309442428,-1.4624477146455541,226810.53366583545
864,4320,31.666666666666664,420.0,2.0,5,254,24,0.2622655887021082,-4.289298412256046,0.8551402857317563,123207.53117206982
768,4608,71.33333333333333,880.0,1.0,0,326,8,-0.0047759321564245895,-4.289298412256046,0.8551402857317563,85652.05037406484
1218,7308,0.0,1352.0,2.0,36,328,32,0.2828574100108822,7.62484309442428,-1.4624477146455541,191490.5536159601
1728,8640,43.0,1152.0,2.0,220,246,15,0.3868648738354144,-4.289298412256046,0.8551402857317563,130448.77306733168
1500,12000,1.0,1348.0,2.0,112,336,32,-0.8378300423498418,-4.535571899189885,-1.4624477146455541,203373.14494264335
